2022-12-28,69.9346
2022-12-27,68.4487
2022-12-24,68.676
2022-12-23,72.1306
2022-12-22,70.5256
2022-12-21,69.0037
2022-12-20,66.3474
2022-12-17,64.6078
2022-12-16,64.3015
2022-12-15,63.359
2022-12-14,63.212
2022-12-13,62.7674
2022-12-10,62.3813
2022-12-09,62.5722
2022-12-08,62.9372
2022-12-07,62.9103
2022-12-06,62.1849
2022-12-03,61.7749
2022-12-02,61.1479
2022-12-01,60.8803
2022-11-30,61.0742
2022-11-29,60.752
2022-11-26,60.4797
2022-11-25,60.3866
2022-11-24,60.5043
2022-11-23,60.6566
2022-11-22,60.7379
2022-11-19,60.3741
2022-11-18,60.3894
2022-11-17,60.3484
2022-11-16,60.3116
2022-11-15,60.3982
2022-11-12,60.2179
